TID,Comments,Rating,class
tt0021749,chaplin play famous creation beloved tramp noble little fellow meet and fall love blind flower girl assumes wealthy man and offer flower attentively accepts last penny one night chance rescue drunken millionaire drowning rich gentleman becomes generous friend drunk doesnt recognize tramp sober chaplin take blind girl wing and take flight millionaire money cure blindness city light engaged true genius graceful and touching performance arouses profound feeling and joy great simplicity style and tragic tale scene wa result hardworking detail and planning,9,1
tt0021749,chaplin take little seriously city light and result spectacular musical score chaplin composed film wa one many highlight and even though charlies performance much dramatic usual scene hilarious comedy known and loved still abundant city light well made one movie obvious flaw gladly overlooked yes clearly see string holding chaplin sidesplittingly funny boxing scene cares? classic slapstick little thing like really dont matter besides let keep mind movie wa made seventy year ago chaplin doe phenomenal job traditional role tramp and develops perfectly convincing romantic relationship blind flower girl sidewalk friendship drunken rich guy hilarious also make significant comment problem alcohol truly great film not forgotten,10,1
tt0021749,city light simply put one best movie every scene classic and huge impact history filmmaking chaplin last silent film tell story poor little man tramp played chaplin fall love blind flower girl becomes friend wealthy man constantly try commit suicide man recognizes tramp character drunk impress flower girl tramp us man wealth make fall love problem man sober doesnt recognize tramp anymore top flower girl ha pay  dollar rent or thrown apartment tramp desperately seek job city help love simple plot great comedy and heart breaking moment come forththe outcome movie almost people known regarded one best ending ever taped film movie still masterpiece  year release personally rate chaplin second best seen far favorite remains gold rush still movie get / star,9,1
tt0021749,always thought wa one charlie chaplin nicest underappreciated silent movie gem discovered really wasnt underrated; rated high critic list may usually hear movie onepart reason think highly simply im sentimentalist and story film touching one romance charlies tramp character no name and blind girl also no name film virginia cherill played blind woman and wholesome pretty face found attractiveim not always huge fan pantomime except great comedian era like chaplin harold lloyd and buster keaton chaplin wa good and one last dying breed talkie full force  chaplin wa best silent movie anyway and comedy routine legendary gave lot laugh film always and particularly laughed love slapstick boxing scene kudos harry myers eccentric millionairetheres lot drama well humor minute gem tramp try aid blind girl raising money get operation restore sightcomedy romance drama suffering combine make extraordinary piece entertainment hard believe movie wa not one single academy award,9,1
tt0021749,city light united artist  written directed and starring charlie chaplin  l silent comedydrama released height sound era distributing movie silent film tradition time silents considered fad chaplin gambled production and made pay although chaplin hail gold rush  one movie would want remembered city light nearly dims gold rush and time practically place silent masterpiece circus  oblivion city light ha stood test time balancing perfectly mixture comedy and drama chaplin case pathossubtitled comedy romance pantomime story open early morning mayor dedicating statue citizen city unveiling crowd find little tramp charlie chaplin sleeping lap one figure try climb encounter one problem another opening scene alone priceless great beginning chaplin add comedic insertion blended plot theme city light remembered mainly tramp love blind girl however subplot involving tramp involvement millionaire drunk far take time sentimental love story two segment actually set pattern first segment set afternoon find charlie walking street examining nude statue shop annoyed newsboy making fun tattered clothing encounter beautiful blonde girl virginia cherrill selling flower drop one flower charlie notice feeling sidewalk thus realizing shes blind smitten beauty pick and pay minute later slamming limousine door heard girl believing kind gentleman charlie millionaire second segment set night find charlie encountering drunk harry myers trying commit suicide drowning charlie save turn fall river drunk gratitude saving life take charlie wing accompany various night club dawn morning millionaire sober fails recognize or remember charlie and order order butler escort stranger mansion running gag thats repeated story might play repetitious chaplin manages breathe new life and funnier routine encounter drunk and night binge day charlie look blind girl and worry shes not usual corner selling flower finding shes ill and cared grandmother florence lee whose behind rent and threatened eviction charlie offer help obtaining and losing various job ranging streetcleaning fighting boxing match reading newspaper european doctor restores sight blind charlie give girl $ operation money offered drunken millionaire sober accuses charlie robbing ha arrested and serving jail time climatic finish truly best thing chaplin ha ever done and certainly one not missedfeatured supporting cast henry bergman allan garcia albert austin and hank mann much ha discussed chaplin performance costar virginia cherrill blind girl no name given not go without mention even though future film career consisted forgettable programmer and one time one future wife film actor cary grant performance excellent mean although said future film star jean harlow  appears unbilled extra night club sequence visible surviving still photograph no scene appears finished product unlike gold rush city light limited showing revival house later year and wa never allowed distributed television first introduced city light new york city revival movie house regency theater formerly located broadway and th street  memorable thing event roar laughter theater packed audience wa one man probably big fan reliving childhood memory whose laughter almost drowned underscoring film no doubt wa fun watching movie anyone else watching city light surrounded appreciative audience theater one way truly appreciate and experience feel silent film comedy and think back audience reacted back chaplin death december  city light along silent feature not resurrected new generation endure became readily available video cassette time chaplin th birthday  later year city light wa frequently revived various cable channel ranging turner network television tnt early american movie classic  and finally turner classic movie complete musical soundtrack accompanies city light happens original score composed perfection chaplin much ha written and said city light year learn making difficulty and long term preparation city light either watch kevin blownlows  documentary hollywood celebration american silent film narrated james mason or brownlows documentary dedicated entirely chaplin career including outtake city light well scene involving virginia cherrills temporary replacement georgia hale chaplin costar gold rush ****,10,1
tt0021749,waddling along cane and derby hat and tiny mustache little tramp charles chaplin visually unlike character film history tramp kindhearted always dignified simple soul city light try help young blind woman well played virginia cherrill silent film course tramp body language speechthe really noticeable feature tramp character blend everyday life or le ignored many laughed others girl grandmother never see and millionaire drunk doe see tramp friend curious  and deepthe tramp get fair share trouble bumbling effort help girl boxing match hoot and well choreographed skit and beginning film city leader spouting gibberish probably chaplin dig talkie way chaplin make grand entrance  terrific!melancholy time film music really tug heartstrings maybe sentimental and manipulative given abiding and zenlike quality tramp sentimentality quite appropriate and music choreographed totally sync plot actionproduction design sparse and time drab film wa made great depression beyond obviouscomedy simple and effective main character express heart and humanity little tramp unforgettable character and city light wonderful film,10,1
tt0021749,chaplin wa unique presence history early cinema  coming rank gradually achieved godlike stature awarded total control every facet productionnot wa often sole person knew end product wa kid wa also allowed elaborately improvise creative process  often meant countless score retake day week and even months; holding cast and crew day brooded next; and even case gold rush cancelling expensive week location shooting and returning studio start againhe cleverly duped chief studio and bank chief somehow going along freewheeling and gross inclination thus mesmerizing conservative sens supporting hitandmiss scheme and trialanderror madnessin word chaplin used entire productional company merely paintbrush toyed pleasure create personal canvas  fortunately wa genius and right place time allowed get away unprecedented extravagenceit wa young and growing industry chaplin began emerging and no set rule  people still trying figure could done medium  and chaplin helped establish early parametershe wa certainly and autocrat yet doesnt really matter come film work  product count  case city light bloodsweatandtears took achieve finished product wa worth effort  frustration anger and outrage associated behindthescenes unfoldment highly troubled production well past remains genuinely moving film classic,10,1
tt0021749,victory sound picture silent wa speedy and decisive one first fulllength talkie released   theatre forced convert sound order stay business  silent film production major studio wa completely discontinued and medium became generally viewed anachronism  new silent picture wa released far embarrassing failure became fourthhighest grossing picture year even popular classic bela lugosi dracula and public enemy picture wa city light and producer writer director editor composer and star wa mr charlie chaplinchaplin wa course primarily comedian and humour wa broad appeal audience time not exactly starved easy comedy marx brother making great stride verbal quipping front and everpopular laurel and hardy made successful transition sound make charlie stand and gave level accessibility allowed continue slapstick antic well sound era equal devotion story allowed scope social commentary empathetic characterisation and deep poignancy chaplin silent picture city light probably least memorable funny stake number classic gag fairly small not since kid decade earlier ha chaplin given story much precedence city light riddled coincidence and plot contrivance tale beauty and sincerity doe not matter within story comedy becomes functional often serving puncture schmaltzy moment becomes overdone ironically occasional foray slapstick help keep city light realas snub talkie city light remarkable achievement complex visual narrative even occasionally relying upon title card and often embellishment comedydriven moment plot point and character trait implied rather stated give picture continual smoothness – another thing would gone well audience glad see back intrusive title card necessity chaplin technical approach overt usual often cut closeup give u necessary reaction and even whippans scene and flower girl first meet keeping rhythm and tone picture whip pan reflect abrupt emotional moment and no way blatant or showy manoeuvrebut really make city light work make connect man screen additional closeup rarity man acted mainly body show capability intense facial acting older meditative chaplin may keeping tradition silent cinema alive career trajectory wa entering new ground emotional expression wa increasingly intimate and personal result profoundly moving,10,1
tt0021749,tramp try nurture and help blind flower girl regain sight despite scant resource and prejudice and graft big city although physical gag lack largescale invention factory scene modern time and criticism wealthy doesnt transcend admittedly witty recurring jokethe aristocrat friend demonstrate compassion and friendliness inebriated state; always inviting tramp incredulously throw next sober morningthe tramp touching earnestness rescuing angel life abjection simple and selfless and deeply moving would say also fade perfect moment openended ambiguitythe viewer forced make resonant meaning final troublingly cathartic shot even film articulates consistent worldview relation ha come eye modern time chaplin masterpiece city light would probably better merit repeat viewing much testament film power anything else,8,1
tt0021749,city light probably one well loved along modern time chaplin movie iconic and everlasting character tramp one lovable truly human and sympathetic character perhaps time sometimes hate towards tramp like labeled lazy and troublesome hard hate tramp give much ha little spends time and money giving people  whether saying millionaire life or buying flower blind girl undoubtedly little bit tramp usthe plot follows tramp meet and fall love blind girl sell flower street poor and mere coincidence belief tramp rich also save drunken millionaire suicide and despite gratefulness doesnt remember poor tramp unless drunkcity light no doubt magnificent feat motion picture history poignant view world and society leaf laughing and cry time believe really called drama instead comedy believe strong mixture and great balance two comedic and touching city light not missed anyone,8,1
tt0021749,choose movie best ending easy choose city light easy chaplin wa genius seriously genius movie truly inspire watch city light know movie power exist world move and touch really deep never feel sharp sensation ever hundred movie watch and movie pierce heart within silent gesture eye contact and cameraworks no dialoguesometimes try analyze deeply movie magnificent power think reason connection scene ask ourself make good ending ? maybe answer good make scene ending good correlate prologue and epilogue and also fill midduration movie director took right decision movie not wasted scene genius filmmaker and chaplin one themsilent movie city light hardkind movie made need next level acting skill actor and actress no dialogue and duration movie flawless casting and ending scene unbelievable and unpredictable maximum genuine artbeauty silent moviei recommend everybody watch movie least movie special definitely pierce,10,1
tt0021749,four year sound charlie chaplin wrote performed directed and scored one film finest masterpiecesthe story little tramp befriending blind woman mistakenly think rich along way manages get series unintentional fix large cast foil disposal struggle finance operation womanin incredible display comic talent chaplin bombard audience scene scene magnificently choreographed comedy drunk dancing or boxing graceful slapstick rare combination comedy and beauty comic ballet chaplin performing artistry well idea reach apex city light chaplin would dare challenge naturally progressive trend and technological status quo daring make silent pulling aplomb solidified place atop history profession sound used sparingly brilliantly statue dedication and piano keyboard no intelligible word uttered track and chaplin score lyrical energized and integral film perfectly constructedin masterful hand chaplin avoids bathos scene blind woman severing sentimentality and scene comic moment saving incredibly touching and moving finale display comic genius handful others might lay claim,10,1
tt0021749,much loved kid gold rush modern time and great dictator city light film consider charlie chaplin masterpiece and several reason mei love city light filmed cinematography stunning costume and set music also delightthough favourite soundtrack chaplin movie one modern time plenty theme stuck head sound effect wonderfully incorporated and subtitle easy understand comedy brilliantly done scene boxing ring not one favourite scene chaplin moviealong final sequence and dance bread roll gold rush final scene kid and speech great dictator ever comedy touching love story tramp and little blind girlplayed touchingly virginia cherrill fall love and also found closeup climax achingly poignant beauty and ambiguity chaplin superb pantomime skill and physical humour extremely well judged and act beautifully cherrilloverall yet another chaplin masterpiece yet best / bethany cox,10,1
tt0021749,charlie chaplin made extremely funny short longer film one best along gold rush and modern time two story woven together one charlies onagain offagain friendship wealthy drunk guy ha case multiple personality drunk shower charlie friendship and gift sober doesnt recognize charlie allthe second story involves pretty blind flower girl given certain distance angle and lighting resembles uma thurman charlie fall and accepts thousand dollar drunken rich guy order pay operation refurbish eyeballscharlie accused stealing thousand buck appeal rich guy sober and wont support charlies story charlie manages get money girl anyway picked police and spends time jail emerges crowbar hotel broke and bitter bump sighted girl and recognizes voice and feel hand happy endingtheres sentimentality story course often chaplin later film usual somehow tempered undercut ironywhen charlie meet wealthy toff guy kill wife left tie noose around neck and big rock end rope hurl and rock river charlie intervenes give pep talk and change mind spirit revived rich guy spread arm sky dropping boulder fall charlies footand chaplin meet blind flower girl shes enthralled gentleness unseen smitten charlie tip toe behind nearby water fountain fill pail expression dreamy and far away pail fill charlie sitting bench next fountain enraptured empty pail throwing water charlies face well not blind mr muckle busting light bulb w c field general store is? note comic prize fight recorded film not counting dempseytunney debacle dont think funny one chaplin ha choreographed hereits hard imagine kind talent could pull story like medium like black and white and silent applause please,8,1
tt0022100,fritz langs highly influential career film director began post world war germany wa leading figure german expressionist film movement and ended united state  production big heat film noir classic perhaps greatest film germany  form historical bridge expressionism and film noir like former us strange and disturbing composition light and dark order symbolize inner working human mind; like latter realistically set story modern urban setting and blend sociological issue along psychological and moral one even though wa langs and germany first sound film many historian cite initial masterpiece cinema appear following introduction sound film late early talkie return film static visually monotonous stage imitative beginning and thus limit rather expand artistic possibility medium avoids failing skillfully balancing asynchronous offscreen sound limiting use synchronous dialogue film editing particularly elaborate use parallel cutting also contributes kinetic energy and fluidity storytelling course many film sound effect also imaginative and memorable none compulsive whistling film central character stalker and serial killer little girl han beckert magnificently played peter lorre sound also important contributor rich and influential use screen space one famous example scene introduces beckert shadow wanted poster creepily intoning next victim elsie beckmann pretty ball not beckerts shadow bow toward langs expressionist artistic root ironically place murderer implied space front image  among u human community viewer innocuousappearing albeit monstrous member another example langs use offscreen space montage shot whose common denominator elsies absence empty chair beckmann dinner table vertiginous stairwell elsies mother search compulsively and futilely sign daughter arrival attic play area awaits elsies return school memorable  and often alluded visually film  series shot indirectly record beckerts assault and murder innocent child representing screen event metonymically via entry elsies ball bush along right edge frame and release balloon telephone wire and left edge frame never history cinema ha something terrible communicated powerfully understated imagesbeyond technical brilliance key lasting impact psychologically convincing portrait han beckerts twisted compulsion and still relevant ambivalence capture and trial unlike contemporary cinematic example serial killer beckert not presented simply grotesque psychopath issue society deal clearcut sure gutreaction film audience root underworld mobster and petty thief beating established authority mutual quarry capture beckert and bring mock formal trial whose conclusion foregone like many america today beckerts accuser disinclined listen insanity plea and would soon rid monster surest way possible summary death penalty little fretting legal right possible considering heinousness beckerts crime and imperfection legal/medical system could well turn loose kill emotional response hard resist yet no mean endorsement vigilantism  quite contrary unlikely rhetorical persuasion beckerts unkempt court appointed defense attorney and beckerts impassioned monologue lang strongly implies impatience democratic judicial procedure and paranoid eagerness scapegoat others guilty or not name order symptomatic social hysteria breeding nazism germany ruthless killer head underworld look dress and gesture like gestapo officer no accident moreover letter chalked beckerts back one pursuer not stand murderer also alludes god marking cain popular misconception hold mark cain symbolizes evil fact represents god warning cain flawed fellow creature not mete wrathful vengeance leave justice god hand translated secular term and literally entering shot top frame god hand belong legitimate authority intervene last moment arrest and try han beckert name law,10,1
tt0022100,/  **** 	m cinematic masterpiece visual drama stunning performance define career exceptional actor peter lorre and gustaf grundgens director fritz lang give depth and dimension production distinctly capturing ecstasy film many character and focusing accurately individual situation intriguing journey mind psychotic child murderer blending terror complexity and malignity one amazing motion picture	screenwriters paul falkenburg and adlof jansen construct character distinctive personality and three dimensional emotion many lesser filmmaker give character no creativity outside confines script movie individual character ha mind own; free roam landscape inviting atmosphere	fabricating impressive atmosphere best cinematography and lighting effect remember watching resplendent component creates film terrific moody ambiance suspense one thing contains full context movie third act sheer peakhigh tension	shot black and white star peter lorre peterhans beckert extremely disturbed child murderer process wreaking havoc neighborhood parent everywhere living fear child kidnapped and abruptly annihilated 	this picture contains brilliantly crafted setup visual setting creates strongly developed opening every scene work either complicate initial problem or propels story firm narrative line	the film capture chaos town terror perfectly result serial killer actual serial killer never directly witness murder; violent encounter implied method film making perhaps make movie impact even greater creative perspective third person point view filmmaker repeatedly give u example solid structure character and occurrence 	m offer unforgettable challenging performance peter lorre extraordinary actor tormenting and disturbing without embracing extreme violent conduct perspires momentum and rapture production closing scene deeply penetrating entirely captivate viewer isnt movie supposed do?,10,1
tt0022100,monumental film and seriously watched film like made  shocking even film wa released today would still nothing like seen modern age film making ha considerable rise production film serial killer complexity and particularly pathological one yet first movie come mind think theme psycho silence lamb seven and not mention countless morethe film lead peter lorre transcending performance play serial killer and rapist film centered around performance lorre successful something least rare see kind film compassion child killer and rapist lorre make viewer see not criminal choice sickness compulsion often not perception psychotic killer look put fear or victim eye lorre doesnt rather display frightened man scared man one desperation lead hazardous behavior portrayal killer not fearless one one consumed fear something even today people cannot understand let alone direction and writing fritz lang beyond comprehensible tap mind serial killer and complexity doe get empathetic and compassionate illustration side story end film point view well delivered audience fritz lang ha simply created timeless masterpiece one excels technical aspect and enlightens audience topic film still not yet match ini highly recommend film many obvious reason and conclusion film wa created one time great director fritz lang langs command screen mesmerizing and joy witness and and forth yet much mostly superficial and waste time continuously state mentioned take strong and original stance issue society yet not fully resolved film may not give answer issue may sway moral compass lie inside u,10,1
tt0022100,economy austerity and directness film fritz lang made one profound and precise filmmaker lang master german expressionist film shot first talkie crime drama considered landmark story suspense movie wa shocking idea time based reallife killer peter kurten headlined vampire düsseldorfm terrorized city and plump little man wide eye often chewing candy pathological childkiller unable control urge killing film embodies several lang theme duality justice and revenge mob hysteria menacing anticipation watching helplessly trapped individual trying fruitlessly escape greater force move inexorably and probably first time cinema add new dimension suspense pity killer clearly mentally sick cannot overcome overwhelming compulsion murderous disease and yet see hunted and almost lynched criminal rather treated sick man early film killer heard whistling grieg theme hall mountain king theme inexorably becomes imbued menace and see no girl looking shop window melody soundtrack told u chillingly murderer sightthe murderer played peter lorre virtuoso performance ha barely matched thriller ha made since casablanca maltese falcon and mask dimitrios photograph victim little girl shown jump back and twitch horrorwith powerful visuals langs motion picture lorre first film performance corpulent hunted psychopath masterpiece mime and suggestion lorre archetypal outsideroutside law and society compulsive crime outside balancing society underworld not professional criminal twelve line dialogin famous pathological killer  alfred hitchcock psycho  anthony perkins lacked not threat tortured peter lorre also dimension invoking incredulous sympathy psycho reeked blood and horror whereas suspense subtle child balloon without owner rolling ball enough tell u another murder committed audience trapped seat torn ambivalent feeling towards killer watched trapped net pulled tight,8,1
tt0022100,first time saw fritz lang almost didnt know make wa overwhelmed power performance staging scene location and power simple story complex circumstance saw and third time and know one best film ever come germany powerful statement protecting child youre looking message movie reality piece cinema heaven thriller today wish could draw viewer mystery element and unconventionality time boiling child killer  legendary character actor peter lorre first major role  snatch child parent dont watch and continues investigation go underway police investigate overly thoroughly real criminal underworld know something someone far gone could ever join hunt lead one supreme dramatic climax thrilleron first viewing went straight story able suck one enough make feel dizzy multiple viewing becomes even interesting one study intricacy and indeed fullon artistry langs camera put unusual place time and add good measure shade dark and gray many night scene way precursor filmnoir lang later became important director and top modern sense style editing remember couple scene surprised editing wise one cop think wa cop argument investigation two get shouting match and get medium closeup going back and forth done quickly kind intensity isnt even captured today thriller also hunt lorre digging house lang cut around constantly heightening tension predator criminal and prey lorre almost much takethe disturbing aspect story child abduction and murder become benchmark number today thriller cop usually subject and killer left shadow cat &amp; mouse style doesnt happen and time get final scene lorre interrogated and giving cant help speech becomes something poetic tragic frightening lang doesnt leave message simplistically make sure know lorre side however twisted ha become and antagonist shown human opposed presentday thriller killer barely given one dimension let alone two report filming lang put lorre torture ultimately causing two never work together nevertheless come towering performance small wildeyed criminal midst extremely welltold and unpredictable mystery story short dont know youre hear whistle several infamous note may not,10,1
tt0022100,opening scene movie first clue near perfection  mother preparing dinner child waiting anxiously return school  hope and distress hears people pas outside door  street berlin daughter receiving balloon strange man long black coat  know whats going happen still horrific watchfritz lang cinematic god!  simple story underworld police and single man holding entire city hostage and done precision and prenoir darkness ooze creepy suspense beginning endbut movie not simple police inspector trying catch devious murderer  mob employing network beggar and petty thief also trying bring killer brand justice apparently police crackdown caused murder bad business  mob begin track wellits not great crime story and perhaps first physiological thriller murderer schizophrenic comment made nature justice and best dispense itin not trailblazing classic trailblazing classic,10,1
tt0022100,huge fan german expressionist art im naturally drawn film fritz lang  recently wa able see restored version metropolis big screen and wa delighted see sundance channel  especially since wa uncut version  follows trail child killer peter lorre sought police and member underworld whose business effected investigation ,8,1
tt0022100,interesting film many level interesting see far ahead german cinema wa american counterpart point time although not much talking early german talking picture  fritz lang resisted going sound first place  conversation doe take place well done and natural sounding compare american film  and cant help see differencethe murderer artfully played peter lorre ha killing child no link personally month police despite effort unable catch mainly no rhyme or reason choice victim first focus victim and hole left family killing film shift two normally opposed group  police and underworld several month no result authority police unhappy reflects badly upon and underworld unhappy activity disrupted police constant raid effort capture killerin particularly welldone part film scene shift back and forth conference police and one underworld discus going catch killer police settle upon idea looking people history past mental problem pronounced cured and released underworld decides enlist invisible group  beggar  follow every child time and therefore catch killer group focus right suspect question  get first? fascinating film raise many topic  death penalty group criminal criminal choice causing le stress society lone criminal act uncontrollable compulsion and motivation authority often bureaucratic survival rather larger issue ending series horrible act humanity,9,1
tt0022100,movie definitely one scariest movie ive ever seen childlike pity evoking man brilliantly played peter lorre also happens psychotic child killer city life course panicked mysterious childkillings and criminal and police start haunt man wont reveal say old movie dont let guard movie one rare movie good youll never forget,10,1
tt0022100,eerie propagandist fashion phrase name law repeated last two scene fritz langs child killer brought justice l represents state and law meant represent individual case murderer lang boldly asked u way back  whose right come first state or individual? master craft lang leaf question openended and let audience decidem shockingly contemporary psychological complexity explores psychology individualism v group think showcasing state fear inflicted upon populace government fails protect society single individual terrorizing people story fairly straightforward elusive citizen begin killing innocent child large nameless german city medium fuel paranoid frenzy incites public clueless police begin raid underworld populace turned raving mob failure capture killer underworld come screeching halt business ruined police and start manhunt killerunlike modern period piece attempt evoke certain place and time wa certain place and time lang almost prophetic sense captured state mind german people  weimar republic wa brink collapse and nazi regime wa preparing take individual live state fear society collapse and individual crushed state seems bring orderm also masterpiece technical aspect way lang us camera move window capture shadow reflection empty space and shift pointsofview staggering even today standard also played new technology recorded sound extensive voiceover narration and dialogue used overlap and transition scene didnt critic recently praise michael clayton utilizing technique wa something revolutionary? one also see protean style would eventually birth film noir movement creation tension and suspense use shadow and camera anglesyet not perfect ha major flaw no real character film speak modern sense film virtually built around mood and plot time lang invite u emotionally connect opening and closing scene mother one victim and classic scene peter lorre giving writhing and primal cant help it! speech front kangaroo court criminal mother grief and lorre madness presented sparsely and raw form becomes painful want connect another flaw often overstated film time period slow pace early police procedural scene inherent flaw combined inherent brilliance langs vision make one challenging film modern viewer could ever sit throughwhat impressed wa subtlety symbolism lang created haunting image harrowing story none gruesomeness shown screen transmitted viewer power suggestion wonder hitler wanted fritz lang propaganda machine thankfully led lang fleeing america? ill never forget wide shot kangaroo court and look people face killer brought step trial or vast expanse empty warehouse scene ball rolling grass no one catch balloon caught telephone wire and empty domestic space mother ha inhabit child ha murdered type scene tape jungian archetype and shared fear look lorre face confesses hand law coming save lorre lynched and ghastly plea mother final scene stick rest life communal nightmare; one yet awake,10,1
tt0022100,one movie stay rest life  character ugly and disturbing nothing cute moviethere constant parallelism drawn police and underworld and common way operatewe also get journey mind madman  enjoyed silence lamb see alsoof course must patient enough deal subtitle and fact old movie  one first talkie  viewer get something dialogue even without knowing german language,10,1
tt0022100,movie intense and enthralling doesnt hide even amazing actionmovies unlike actionmovies really ha story tell interesting conclusion endwhen people talk fritz lang always talk metropolis think masterpiece movie must inspired pretty much every police movie or show ever made rarely rated movie  confidence oneend review dont anymore line make write  line apparently im writing know joke ehm well not good one quote george besti spent lot money booze bird and fast car rest squandered,10,1
tt0022100,watching fritz langs watching history cinema unfold one eye made transition period silent and sound film  masterpiece remains fascinating several reasonsfirst use sound impeccable suffice say killer movie caught identifying trademark whistling use voiceover narration wa also new time and used well first mother call panic missing child and name echo across several empty wall next scene two detective elaborate theyve done apprehend killer and everything say matched imagesecondly time ha serial killer treated complexity compassion and straightforwardness cinema peter lorre play child murder man act impulse possibly schizophrenic simultaneously evokes horror and pity and distant supercool and erudite serial killer today lorre play one han beckert lonely man history mental illness ordinary man without quality or amazing traitsthirdly powerful meditation vigilantism and crime police unable capture killer berlin underground decides capture criminal police raid putting business and resent fact child killer sought amidst rank absurdity bank robber and card cheater sense moral not lost filmmaker mocktrial end criminal think authority sentence child murder death tell wanted got job and worked honestly could leave life crime; man ordered voice kill cant turn impulsesbut fascinating exciting thriller intelligent crime story show police and criminal working different side and different mean achieve purpose one laugh idea criminal union realism never criterion judging art one cant laugh policeman movie inspector lohmann played otto wernicke one intelligent detective ever grace cinema fat cranky unlikely hero shrewd read person personality glance patient lang must liked used character and actor following crime epic testament dr mabuse lohmann show even greater skillsi knew or least highly expected would amazing movie didnt imagine yearold movie would hold well term cinematography sound pacing acting structure movie achieve synthesis quality no doubt mind deserves recognition continues receive film historian,10,1
tt0022100,many problem early sound picture lampooned singin rain or le myth early talkie present big challenge filmmaker everywhere europe however wa advantage hollywood even though took year gain access sound technology film u would screened abroad six month or first domestic release thus director like fritz lang able witness hollywood first faltering step sound giving go themselvesits funny sceptic dismissed sound gimmick best early us sound treated exactly – gimmick lang demonstrates talkie need not entirely new kind motion picture; sound merely another layer technique rather getting bogged lengthy dialogue scene lang keep storytelling primarily visual and need lot expository dialogue intercuts multiple scene keep pace going not say lang trying ignore sound – fact us enhance picture sometimes dialogue or noise take place offscreen focus u reaction or causeandeffect time ironically us completely silence something course never get silent picture due continuous musical score giving dreadful sense eerinessand thankfully best element langs method survived talkie revolution visual style particularly effective provoking chilling disturbing atmosphere shot composition large blank area give sense surreal starkness character often stare intensely straight camera aggressively drawing audience film world several time even dumped straight pointofview killer fragmented narrative lack lead character and impersonal pointbypoint plotting could easily boring lang hold interest keeping dynamic sense rhythm and telling bulk tale pure wordless imagery langs german picture common typical german cinema time feature highly melodramatic acting and exaggerated almost comical character figure generally suited fantasy and comicbook story langs silent day im not sure sit well closetohome setting still character somewhat effective voice probably german screen actor day stage background peter lorre wa shameless ham thats need play psychopath and case lot better many hollywood role otto wernicke also incredibly entertaining role inspector karl fatty lohmann; stagy exaggeration absolutely wonderful gesture and comic timingthere isnt lot else say – one picture ha analysed death – although doubt comment mine mention singin rain opening line  not quite langs best picture think director made smooth transition silents talkie and sadly wa penultimate german picture nazi took no denying lang wa wasted hollywood best understand and large never understood say and large; renowned irving thalberg wa reportedly bowled and screened many writer and director inspirational material prestigious and influential producer not died  year lang began working hollywood would thing turned differently wonder?,9,1
tt0022100,serial killer favor child peter lorre loose berlin wanted police even worse wanted berlin underworld targeted falsely police involved watch child killer! nothing bad say film acting directing sound perfect many praised lang use sound time practice wa coming play and rightfully whereas film sound matching screen lang realized could use effect signify wa not showing including murderer ha distinctive whistle brilliant not mention one key role blind beggar man cannot appreciate visuals sound appropriately man identify killer! basing story loosely childmurderers day grossman haarman and peter kürten one darkest tale set film point no blood and no child actually seen killed and killer relatively reserved compared reallife counterpart also rapist and cannibal present interesting defense crime le wrong crime others cannot psychologically control or modern term not guilty reason mental defect child killer le evil pickpocket? way also victim?i enjoyed idea unionized underworld not know reality seemed sort comic and anticipated villainous teamups might see comic book crime wa certainly not unheard and even black market meat existed and not sure really want know meansmany including reviewer stanley kauffmann noticed similarity and bertolt brecht threepenny opera sadly not seen brecht work and cannot comment comparison german philosopher theodor lessing best known work jewish selfhatred may even inspiration due work haarmann regardless inspiration lang master work stand test time and today almost century later widely recognized one greatest achievement film least many consider alltime greatest german film and rightfully sothere many great shot including socalled inventory shot criminal underworld ware lang also excelled camera angle using knife frame and getting one great mirror shot also give credit cinematographer fritz arno wagner previously worked nosferatu and many others  reputation second karl freundthere nothing beat criterion release commentary short film and watched film way dvd perhaps bluray release ha even would not even know could added disc packed and mustown film historian or lang fan,10,1
tt0022100,movie ha all! one alltime favorite movie many people criticized  and say care great movie? peter lorre give  star performance child murderer and may say haunting fritz langs direction superb; cinematography superb! kangaroo court scene end favorite part and brilliantly done plot well crafted even amazing plot focus around catching murderer not boring one second scene flow beautifully next amazing chase raid and facial expression also movie ahead time definitely one alltime best movies!,10,1
